Image,Newspaper,Year,Faces
JDG-1995-11-29-a-p0002.jpg,JDG,1995,0
JDG-1995-11-29-a-p0003.jpg,JDG,1995,1
JDG-1995-11-29-a-p0004.jpg,JDG,1995,1
JDG-1995-11-29-a-p0005.jpg,JDG,1995,0
JDG-1995-11-29-a-p0006.jpg,JDG,1995,0
JDG-1995-11-29-a-p0007.jpg,JDG,1995,0
JDG-1995-11-29-a-p0008.jpg,JDG,1995,0
JDG-1995-11-29-a-p0009.jpg,JDG,1995,0
JDG-1995-11-29-a-p0010.jpg,JDG,1995,0
JDG-1995-11-29-a-p0011.jpg,JDG,1995,11
JDG-1995-11-29-a-p0012.jpg,JDG,1995,0
JDG-1995-11-29-a-p0013.jpg,JDG,1995,0
JDG-1995-11-29-a-p0014.jpg,JDG,1995,1
JDG-1995-11-29-a-p0015.jpg,JDG,1995,0
JDG-1995-11-29-a-p0016.jpg,JDG,1995,2
JDG-1995-11-29-a-p0017.jpg,JDG,1995,0
JDG-1995-11-29-a-p0018.jpg,JDG,1995,0
JDG-1995-11-29-a-p0019.jpg,JDG,1995,0
JDG-1995-11-29-a-p0020.jpg,JDG,1995,0
JDG-1995-11-29-a-p0021.jpg,JDG,1995,0
JDG-1995-11-29-a-p0022.jpg,JDG,1995,0
JDG-1995-11-29-a-p0023.jpg,JDG,1995,1
JDG-1995-11-29-a-p0024.jpg,JDG,1995,1
JDG-1995-11-29-a-p0025.jpg,JDG,1995,0
JDG-1995-11-29-a-p0026.jpg,JDG,1995,0
JDG-1995-11-29-a-p0027.jpg,JDG,1995,1
JDG-1995-11-29-a-p0028.jpg,JDG,1995,0
JDG-1995-11-29-a-p0029.jpg,JDG,1995,0
JDG-1995-11-29-a-p0030.jpg,JDG,1995,0
JDG-1995-11-29-a-p0031.jpg,JDG,1995,5
JDG-1995-11-29-a-p0032.jpg,JDG,1995,0
JDG-1998-01-21-a-p0001.jpg,JDG,1998,0
JDG-1998-01-21-a-p0002.jpg,JDG,1998,1
JDG-1998-01-21-a-p0003.jpg,JDG,1998,0
JDG-1998-01-21-a-p0004.jpg,JDG,1998,1
JDG-1998-01-21-a-p0005.jpg,JDG,1998,1
JDG-1998-01-21-a-p0006.jpg,JDG,1998,0
JDG-1998-01-21-a-p0007.jpg,JDG,1998,3
JDG-1998-01-21-a-p0008.jpg,JDG,1998,0
JDG-1998-01-21-a-p0009.jpg,JDG,1998,0
JDG-1998-01-21-a-p0010.jpg,JDG,1998,0
JDG-1998-01-21-a-p0011.jpg,JDG,1998,0
JDG-1998-01-21-a-p0012.jpg,JDG,1998,0
JDG-1998-01-21-a-p0013.jpg,JDG,1998,0
JDG-1998-01-21-a-p0014.jpg,JDG,1998,0
JDG-1998-01-21-a-p0015.jpg,JDG,1998,0
JDG-1998-01-21-a-p0016.jpg,JDG,1998,1
JDG-1998-01-21-a-p0017.jpg,JDG,1998,0
JDG-1998-01-21-a-p0018.jpg,JDG,1998,0
JDG-1998-01-21-a-p0019.jpg,JDG,1998,1
JDG-1998-01-21-a-p0020.jpg,JDG,1998,0
JDG-1998-01-21-a-p0021.jpg,JDG,1998,0
JDG-1998-01-21-a-p0022.jpg,JDG,1998,0
JDG-1998-01-21-a-p0023.jpg,JDG,1998,0
JDG-1998-01-21-a-p0024.jpg,JDG,1998,0
JDG-1998-01-21-a-p0025.jpg,JDG,1998,0
JDG-1998-01-21-a-p0026.jpg,JDG,1998,1
JDG-1998-01-21-a-p0027.jpg,JDG,1998,1
JDG-1998-01-21-a-p0028.jpg,JDG,1998,0
JDG-1998-01-21-a-p0029.jpg,JDG,1998,0
JDG-1998-01-21-a-p0030.jpg,JDG,1998,0
JDG-1998-01-21-a-p0031.jpg,JDG,1998,1
JDG-1998-01-21-a-p0032.jpg,JDG,1998,1
JDG-1998-01-23-a-p0001.jpg,JDG,1998,1
JDG-1998-01-23-a-p0002.jpg,JDG,1998,2
JDG-1998-01-23-a-p0003.jpg,JDG,1998,1
JDG-1998-01-23-a-p0004.jpg,JDG,1998,0
JDG-1998-01-23-a-p0005.jpg,JDG,1998,0
JDG-1998-01-23-a-p0006.jpg,JDG,1998,0
JDG-1998-01-23-a-p0007.jpg,JDG,1998,0
JDG-1998-01-23-a-p0008.jpg,JDG,1998,7
JDG-1998-01-23-a-p0009.jpg,JDG,1998,0
JDG-1998-01-23-a-p0010.jpg,JDG,1998,0
JDG-1998-01-23-a-p0011.jpg,JDG,1998,0
JDG-1998-01-23-a-p0012.jpg,JDG,1998,1
JDG-1998-01-23-a-p0013.jpg,JDG,1998,0
JDG-1998-01-23-a-p0014.jpg,JDG,1998,1
JDG-1998-01-23-a-p0015.jpg,JDG,1998,1
JDG-1998-01-23-a-p0016.jpg,JDG,1998,0
JDG-1998-01-23-a-p0017.jpg,JDG,1998,0
JDG-1998-01-23-a-p0018.jpg,JDG,1998,0
JDG-1998-01-23-a-p0019.jpg,JDG,1998,0
JDG-1998-01-23-a-p0020.jpg,JDG,1998,0
JDG-1998-01-23-a-p0021.jpg,JDG,1998,1
JDG-1998-01-23-a-p0022.jpg,JDG,1998,0
JDG-1998-01-23-a-p0023.jpg,JDG,1998,0
JDG-1998-01-23-a-p0024.jpg,JDG,1998,0
JDG-1998-01-23-a-p0025.jpg,JDG,1998,0
JDG-1998-01-23-a-p0026.jpg,JDG,1998,0
JDG-1998-01-23-a-p0027.jpg,JDG,1998,0
JDG-1998-01-23-a-p0028.jpg,JDG,1998,1
JDG-1998-01-23-a-p0029.jpg,JDG,1998,0
JDG-1998-01-23-a-p0030.jpg,JDG,1998,1
JDG-1998-01-23-a-p0031.jpg,JDG,1998,1
JDG-1998-01-23-a-p0032.jpg,JDG,1998,0
JDG-1998-01-23-a-p0033.jpg,JDG,1998,0
JDG-1998-01-23-a-p0034.jpg,JDG,1998,3
JDG-1998-01-23-a-p0035.jpg,JDG,1998,1
JDG-1998-01-23-a-p0036.jpg,JDG,1998,0
JDG-1998-02-27-a-p0001.jpg,JDG,1998,0
JDG-1998-02-27-a-p0002.jpg,JDG,1998,1
JDG-1998-02-27-a-p0003.jpg,JDG,1998,2
JDG-1998-02-27-a-p0004.jpg,JDG,1998,1
JDG-1998-02-27-a-p0005.jpg,JDG,1998,1
JDG-1998-02-27-a-p0006.jpg,JDG,1998,0
JDG-1998-02-27-a-p0007.jpg,JDG,1998,0
JDG-1998-02-27-a-p0008.jpg,JDG,1998,1
JDG-1998-02-27-a-p0009.jpg,JDG,1998,0
JDG-1998-02-27-a-p0010.jpg,JDG,1998,0
JDG-1998-02-27-a-p0011.jpg,JDG,1998,0
JDG-1998-02-27-a-p0012.jpg,JDG,1998,0
JDG-1998-02-27-a-p0013.jpg,JDG,1998,1
JDG-1998-02-27-a-p0014.jpg,JDG,1998,0
JDG-1998-02-27-a-p0015.jpg,JDG,1998,0
JDG-1998-02-27-a-p0016.jpg,JDG,1998,0
JDG-1998-02-27-a-p0017.jpg,JDG,1998,0
JDG-1998-02-27-a-p0018.jpg,JDG,1998,0
JDG-1998-02-27-a-p0019.jpg,JDG,1998,0
JDG-1998-02-27-a-p0020.jpg,JDG,1998,3
JDG-1998-02-27-a-p0021.jpg,JDG,1998,0
JDG-1998-02-27-a-p0022.jpg,JDG,1998,0
JDG-1998-02-27-a-p0023.jpg,JDG,1998,1
JDG-1998-02-27-a-p0024.jpg,JDG,1998,0
JDG-1998-02-27-a-p0025.jpg,JDG,1998,0
JDG-1998-02-27-a-p0026.jpg,JDG,1998,0
JDG-1998-02-27-a-p0027.jpg,JDG,1998,0
JDG-1998-02-27-a-p0028.jpg,JDG,1998,0
JDG-1998-02-27-a-p0029.jpg,JDG,1998,5
JDG-1998-02-27-a-p0030.jpg,JDG,1998,0
JDG-1998-02-27-a-p0031.jpg,JDG,1998,0
JDG-1998-02-27-a-p0032.jpg,JDG,1998,0
JDG-1998-02-27-a-p0033.jpg,JDG,1998,1
JDG-1998-02-27-a-p0034.jpg,JDG,1998,0
JDG-1998-02-27-a-p0035.jpg,JDG,1998,0
JDG-1998-02-27-a-p0036.jpg,JDG,1998,0
JDG-1998-02-27-a-p0037.jpg,JDG,1998,1
JDG-1998-02-27-a-p0038.jpg,JDG,1998,2
JDG-1998-02-27-a-p0039.jpg,JDG,1998,1
JDG-1998-02-27-a-p0040.jpg,JDG,1998,0
JDG-1998-02-27-a-p0041.jpg,JDG,1998,0
JDG-1998-02-27-a-p0042.jpg,JDG,1998,1
JDG-1998-02-27-a-p0043.jpg,JDG,1998,1
JDG-1998-02-27-a-p0044.jpg,JDG,1998,0
